name,salary,experience,time,company,address,tags,hh_link,field
Senior Data Scientist (Middle+) - Computer Vision,250000 до 350000 ₽ на руки,Требуемый опыт работы: 3–6 лет,"Полная занятость, гибкий график",НЕЙРОВИЖН,Москва,[],https://odintsovo.hh.ru/vacancy/92143773
Ведущий backend разработчик (Python),,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день","билайн: ИТ, Data, Digital",Москва,"['Python', 'SQL', 'REST', 'SOAP', 'ORM']",https://odintsovo.hh.ru/vacancy/92093894
Менеджер по продвижению решений BI&Big Data,,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день",КРОК,Москва,"['BI', 'Big Data', 'Информационные технологии']",https://odintsovo.hh.ru/vacancy/91849287
"Senior Data Scientist (Middle+), Computer Vision",250000 до 350000 ₽ на руки,Требуемый опыт работы: 3–6 лет,"Полная занятость, гибкий график",НЕЙРОВИЖН,Москва,[],https://odintsovo.hh.ru/vacancy/92396364
Backend Разработчик .NET/C#,,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день","билайн: ИТ, Data, Digital",Москва,[],https://odintsovo.hh.ru/vacancy/93483758
Java + Python Продакт Разработчик AIxWEB3 (Удаленно),от 3000 до 4000 $ на руки,Требуемый опыт работы: 1–3 года,"Полная занятость, удаленная работа",LATOKEN,Бишкек,"['Java', 'Spring Framework', 'kafka', 'PostgreSQL', 'Docker', 'Microservices', 'CI/CD', 'Python', 'Data Engineer', 'Big Data']",https://odintsovo.hh.ru/vacancy/93680615
Middle/Senior Research Data Scientist с навыками NLP,,Требуемый опыт работы: 3–6 лет,"Полная занятость, гибкий график","Hi, Rockits!",Москва,"['SQL', 'nlp', 'ML']",https://odintsovo.hh.ru/vacancy/92222601
Проджект-менеджер / Системный-аналитик в ИТ-продукт,40000 ₽ на руки,Требуемый опыт работы: не требуется,"Полная занятость, удаленная работа",ООО БСТ Менеджмент-Консалтинг,Москва,"['Управление проектами', 'Бизнес-анализ', 'Аналитическое мышление', 'Деловая коммуникация', 'Постановка задач разработчикам', 'Оценка потребностей клиентов']",https://odintsovo.hh.ru/vacancy/92835391
DBA NoSql / Администратор БД,,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",WILDBERRIES,Москва,"['Redis', 'Работа с базами данных', 'Clickhouse', 'Ansible', 'Kafka', 'Elastic']",https://odintsovo.hh.ru/vacancy/91495580
Ведущий инженер по эксплуатации и сопровождению Big Data/DevOps,,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день","АТОЛ, группа компаний",Москва,"['Python', 'SQL', 'Базы данных', 'Git', 'Data Analysis', 'Data Science']",https://odintsovo.hh.ru/vacancy/91092899
Reinforcement learning in multi-modal medical imaging specialist (Junior),,Требуемый опыт работы: 1–3 года,"Полная занятость, полный день",Институт искусственного интеллекта AIRI,Москва,[],https://odintsovo.hh.ru/vacancy/92528394
Системный аналитик (DWH)/Аналитик данных,,Требуемый опыт работы: 1–3 года,"Полная занятость, удаленная работа",AVO.UZ,Москва,"['DWH', 'MS SQL', 'Системный анализ']",https://odintsovo.hh.ru/vacancy/93655025
Senior Location Level Designer (Bermuda Adventures),,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",Belka Games CY LTD,Кипр,"['level design', 'gamedev', 'Casual Games', 'Location']",https://odintsovo.hh.ru/vacancy/92274764
Financial Analyst,,Требуемый опыт работы: 1–3 года,"Полная занятость, гибкий график",BIG,Москва,"['Финансовый анализ', 'Анализ текущих финансовых показателей', 'Внешний финансовый аудит', 'Analytical skills', 'MS Excel', 'Английский\xa0— B1 — Средний']",https://odintsovo.hh.ru/vacancy/93099709
Senior Location Level Designer (Bermuda Adventures),,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",Belka Games CY LTD,Батуми,"['level design', 'gamedev', 'Casual Games', 'Location']",https://odintsovo.hh.ru/vacancy/92274368
"Senior Data Engineer (команды ""Данные DWH"" и ""Развитие DWH"")",,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",Сбер для экспертов,Москва,"['Hadoop', 'Spark']",https://odintsovo.hh.ru/vacancy/87910797
Senior C++ developer (gamedev),4000 до 4800 $ до вычета налогов,Требуемый опыт работы: 3–6 лет,"Частичная занятость, удаленная работа",DATASAKURA,,"['C++', 'Английский язык', 'Английский\xa0— B2 — Средне-продвинутый']",https://odintsovo.hh.ru/vacancy/92341236
Java-разработчик,180000 ₽ до вычета налогов,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день",Innovasystem,Москва,"['Hibernate ORM', 'Spring Framework', 'PostgreSQL', 'Java', 'MS SQL Server', 'Unit Testing']",https://odintsovo.hh.ru/vacancy/93664698
Старший Системный Аналитик в продукт МТС Аналитика (Big Data),,Требуемый опыт работы: 3–6 лет,"Полная занятость, полный день","ПАО «МТС», Digital",Москва,"['SQL', 'REST', 'BPMN', 'UML', 'SOAP', 'API', 'Базы данных']",https://odintsovo.hh.ru/vacancy/91080819
