,field,salary,experience,company,address,tags,job type,job hours,sql,python,анализ данных,аналитическое мышление,postgresql,etl,ms excel,аналитика,power bi,работа с большим объемом информации,работа с базами данных,системный анализ,linux,clickhouse,bpmn,data analysis,английский язык,dwh,базы данных,бизнес-анализ,ml,big data,git,ms sql,uml,machine learning,spark,airflow,hadoop,docker,kafka,аналитические исследования,сбор и анализ информации,математическая статистика,английскийb1 — средний,разработка технических заданий,английскийb2 — средне-продвинутый,rest,kubernetes,ms powerpoint,анализ бизнес показателей,tableau,data science,pandas,oracle,pytorch,nlp,постановка задач разработчикам,atlassian jira,a/b тесты
593,Data Analyst,261000.0,1–3 года,АО НТЦ ЭЛИНС,Зеленоград,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,System Analyst,0.0,3–6 лет,ООО ГК Иннотех | Финтех (Иннотех),Москва,xml bpmn soap rest sql,полная занятость,полный день,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
595,Business Analyst,0.0,не требуется,Газпром нефть,Санкт-Петербург,управление проектами разработка технических заданий ms visio постановка задач разработчикам,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,System Analyst,0.0,1–3 года,"ИНТЕГРА-С, Самара",Самара,uml bpmn системный анализ ms visio системная интеграция,полная занятость,гибкий график,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Business Analyst,0.0,более 6 лет,Акционерное общество «Региональные электрические сети»,Новосибирск,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Data Analyst,90000.0,3–6 лет,ТОО Colliers Kazakhstan,Алматы,аналитические исследования подготовка презентаций английский язык работа с базами данных работа с большим объемом информации навыки презентации анализ данных аналитическое мышление исследования рынка поиск и привлечение клиентов ведение переговоров организаторские навыки проведение презентаций,полная занятость,полный день,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Data Analyst,117450.0,3–6 лет,ООО Медицинский центр Елены Малышевой,Москва,конкурентная аналитика работа с системами аналитики анализ бизнес показателей 1с: предприятие 8 pmbok разработка регламентов проектная документация проведение презентаций аналитика прогнозирование автоматизация процессов сводные таблицы постановка задач разработчикам подготовка презентаций анализ данных моделирование бизнес процессов оптимизация бизнес-процессов деловая коммуникация работа с большим объемом информации автоматизация медицинских процессов внедрение систем информационной безопасности,полная занятость,полный день,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
600,Business Analyst,0.0,1–3 года,ТетраСофт,Санкт-Петербург,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Data Analyst,0.0,1–3 года,РГП Агентство Республики Казахстан по регулированию и развитию финансового рынка,Алматы,аналитическое мышление умение работать в условиях многозадачности устойчивость к стрессам анализ рисков статистический анализ работа с большим объемом информации финансовый анализ мсфо подготовка презентаций сбор и анализ информации математическая статистика уверенный пользователь ms office,полная занятость,полный день,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Data Analyst,83694.0,не требуется,"МАГНИТ, Розничная сеть",,проведение ревизий,полная занятость,сменный график,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,System Analyst,0.0,3–6 лет,ООО Финтех Айкью,Хабаровск,uml bpmn sql системный анализ,полная занятость,удаленная работа,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,System Analyst,250000.0,3–6 лет,ООО ЭДС,Ижевск,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,System Analyst,0.0,3–6 лет,NEXTEPIC,Санкт-Петербург,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Business Analyst,0.0,1–3 года,Спецобъединение Юго-Запад,Москва,анализ бизнес показателей оптимизация бизнес-процессов анализ данных автоматизация процессов аналитика навыки презентации аналитическое мышление аналитические исследования,полная занятость,полный день,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
607,System Analyst,0.0,1–3 года,ЗАЗЕКС,Ростов,sql uml bpmn системный анализ rest atlassian jira use case analysis составление технического задания анализ требований,полная занятость,полный день,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
608,Data Analyst,67512.0,1–3 года,ANCOR,Екатеринбург,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Data DevOps,55000.0,не требуется,СПб ГБУ Центр оздоровления и отдыха Молодежный,Санкт-Петербург,деловое общение управление продажами планирование продаж работа с дебиторской задолженностью аналитика продаж деловая переписка навыки переговоров работа с большим объемом информации ответственность коммуникабельность стрессоустойчивость дисциплинированность внимательность,полная занятость,полный день,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Data Analyst,0.0,3–6 лет,АО Авто Финанс Банк,Москва,sql dwh power bi tableau finebi sap английский\xa0— b1 — средний,полная занятость,полный день,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
611,Data Analyst,90000.0,1–3 года,Производственное объединение МИК-Изол,Нижний,продвижение бренда анализ данных аналитические исследования яндекс.метрика исследования рынка анализ конкурентной среды маркетинговые исследования маркетинговый анализ планирование маркетинговых кампаний маркетинговые коммуникации разработка маркетинговой стратегии ценообразование,полная занятость,полный день,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Business Analyst,66990.0,1–3 года,Пятёрочка. Распределительные центры,Омск,аналитическое мышление прогнозирование бизнес-анализ анализ бизнес показателей анализ данных аналитика,полная занятость,полный день,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
613,Data Analyst,85000.0,1–3 года,Trenchy,Москва,анализ продаж анализ бизнес показателей интернет-реклама работа с большим объемом информации сводные таблицы маркетплейсы,полная занятость,полный день,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
614,Data Analyst,85000.0,1–3 года,Trenchy,Красногорск,анализ продаж анализ бизнес показателей интернет-реклама работа с большим объемом информации сводные таблицы маркетплейсы,полная занятость,полный день,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
615,Data Analyst,85000.0,1–3 года,Trenchy,Химки,анализ продаж анализ бизнес показателей интернет-реклама работа с большим объемом информации сводные таблицы маркетплейсы,полная занятость,полный день,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
616,Data Analyst,0.0,1–3 года,ПАО Совкомбанк,Москва,отраслевой анализ анализ макроэкономической среды cfa английский язык ad-hoc исследования киб cib emerging markets research,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Business Analyst,0.0,3–6 лет,ООО Центр Информационных Технологий,Екатеринбург,uml управление проектами bpmn sql бизнес-анализ анализ данных моделирование бизнес процессов,полная занятость,удаленная работа,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Data Analyst,0.0,3–6 лет,ЗАО Кыргызский Инвестиционно-Кредитный Банк,Бишкек,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,Business Analyst,0.0,1–3 года,ООО Ресторанные Технологии,Курск,ms powerpoint статистический анализ аналитические исследования прогнозирование ms outlook,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,Business Analyst,0.0,1–3 года,ООО Автомотив Технолоджи,Новосибирск,,полная занятость,полный день,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,System Analyst,0.0,3–6 лет,ООО Т1,Москва,xml atlassian jira sql rest swagger kafka анализ требований bpmn uml api atlassian confluence,полная занятость,полный день,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
622,System Analyst,0.0,3–6 лет,ООО Т1,Санкт-Петербург,xml atlassian jira sql rest swagger kafka анализ требований bpmn uml api atlassian confluence,полная занятость,полный день,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
623,Data Analyst,0.0,3–6 лет,ООО ПСБ Лизинг,Москва,sql python ml,полная занятость,полный день,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Data Analyst,60000.0,1–3 года,ООО НК Групп,Новокузнецк,ms excel 1c: финансы,полная занятость,полный день,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,Data Analyst,0.0,1–3 года,Peter Partner,Санкт-Петербург,sql python clickhouse numpy pandas ab-тесты superset tableau postgres airflow amplitude apphud onesignal английский\xa0— b2 — средне-продвинутый,полная занятость,удаленная работа,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
